geoid,geoid2,name,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017
484230020091051,4.84E+14,"Block 1051, Block Group 1, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020091052,4.84E+14,"Block 1052, Block Group 1, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020091053,4.84E+14,"Block 1053, Block Group 1, Census Tract 20.09, Smith County, Texas",25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020091054,4.84E+14,"Block 1054, Block Group 1, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020091055,4.84E+14,"Block 1055, Block Group 1, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020091056,4.84E+14,"Block 1056, Block Group 1, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020091057,4.84E+14,"Block 1057, Block Group 1, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020091058,4.84E+14,"Block 1058, Block Group 1, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020091059,4.84E+14,"Block 1059, Block Group 1, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020091060,4.84E+14,"Block 1060, Block Group 1, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020091061,4.84E+14,"Block 1061, Block Group 1, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020091062,4.84E+14,"Block 1062, Block Group 1, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020091063,4.84E+14,"Block 1063, Block Group 1, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020091064,4.84E+14,"Block 1064, Block Group 1, Census Tract 20.09, Smith County, Texas",38,36,34,0,0,0,0,0,2,2,2,0,0,0,0,0,0
484230020091065,4.84E+14,"Block 1065, Block Group 1, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020091066,4.84E+14,"Block 1066, Block Group 1, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020091067,4.84E+14,"Block 1067, Block Group 1, Census Tract 20.09, Smith County, Texas",29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020091068,4.84E+14,"Block 1068, Block Group 1, Census Tract 20.09, Smith County, Texas",80,76,70,5,1,0,0,0,0,4,3,0,0,0,0,1,0
484230020091069,4.84E+14,"Block 1069, Block Group 1, Census Tract 20.09, Smith County, Texas",95,95,92,0,1,0,0,0,2,0,0,0,0,0,0,0,0
484230020091070,4.84E+14,"Block 1070, Block Group 1, Census Tract 20.09, Smith County, Texas",132,121,101,7,0,5,0,0,8,11,7,0,0,0,0,4,0
484230020091071,4.84E+14,"Block 1071, Block Group 1, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020092000,4.84E+14,"Block 2000, Block Group 2, Census Tract 20.09, Smith County, Texas",83,82,81,0,0,1,0,0,0,1,1,0,0,0,0,0,0
484230020092001,4.84E+14,"Block 2001, Block Group 2, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020092002,4.84E+14,"Block 2002, Block Group 2, Census Tract 20.09, Smith County, Texas",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020092003,4.84E+14,"Block 2003, Block Group 2, Census Tract 20.09, Smith County, Texas",255,236,215,8,0,9,0,0,4,19,5,5,0,0,0,6,3
484230020092004,4.84E+14,"Block 2004, Block Group 2, Census Tract 20.09, Smith County, Texas",6,4,4,0,0,0,0,0,0,2,1,0,0,0,0,1,0
484230020092005,4.84E+14,"Block 2005, Block Group 2, Census Tract 20.09, Smith County, Texas",18,9,1,2,0,6,0,0,0,9,3,0,0,0,0,6,0
484230020092006,4.84E+14,"Block 2006, Block Group 2, Census Tract 20.09, Smith County, Texas",84,65,60,0,1,0,0,0,4,19,5,0,0,0,0,13,1
484230020092007,4.84E+14,"Block 2007, Block Group 2, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020092008,4.84E+14,"Block 2008, Block Group 2, Census Tract 20.09, Smith County, Texas",54,53,53,0,0,0,0,0,0,1,1,0,0,0,0,0,0
484230020092009,4.84E+14,"Block 2009, Block Group 2, Census Tract 20.09, Smith County, Texas",65,56,51,0,0,5,0,0,0,9,9,0,0,0,0,0,0
484230020092010,4.84E+14,"Block 2010, Block Group 2, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020092011,4.84E+14,"Block 2011, Block Group 2, Census Tract 20.09, Smith County, Texas",4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020092012,4.84E+14,"Block 2012, Block Group 2, Census Tract 20.09, Smith County, Texas",106,85,58,17,1,3,0,0,6,21,3,0,0,0,0,13,5
484230020092013,4.84E+14,"Block 2013, Block Group 2, Census Tract 20.09, Smith County, Texas",444,413,368,31,1,0,0,0,13,31,10,0,0,0,0,17,4
484230020092014,4.84E+14,"Block 2014, Block Group 2, Census Tract 20.09, Smith County, Texas",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020092015,4.84E+14,"Block 2015, Block Group 2, Census Tract 20.09, Smith County, Texas",5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020092016,4.84E+14,"Block 2016, Block Group 2, Census Tract 20.09, Smith County, Texas",51,50,48,1,1,0,0,0,0,1,1,0,0,0,0,0,0
484230020092017,4.84E+14,"Block 2017, Block Group 2, Census Tract 20.09, Smith County, Texas",24,19,14,5,0,0,0,0,0,5,5,0,0,0,0,0,0
484230020092018,4.84E+14,"Block 2018, Block Group 2, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020092019,4.84E+14,"Block 2019, Block Group 2, Census Tract 20.09, Smith County, Texas",10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020092020,4.84E+14,"Block 2020, Block Group 2, Census Tract 20.09, Smith County, Texas",102,100,88,10,0,0,0,0,2,2,1,0,0,0,0,1,0
484230020093000,4.84E+14,"Block 3000, Block Group 3, Census Tract 20.09, Smith County, Texas",28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020093001,4.84E+14,"Block 3001, Block Group 3, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020093002,4.84E+14,"Block 3002, Block Group 3, Census Tract 20.09, Smith County, Texas",179,164,156,4,0,4,0,0,0,15,10,2,0,0,0,3,0
484230020093003,4.84E+14,"Block 3003, Block Group 3, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020093004,4.84E+14,"Block 3004, Block Group 3, Census Tract 20.09, Smith County, Texas",435,408,372,31,0,3,0,0,2,27,11,1,0,0,0,11,4
484230020093005,4.84E+14,"Block 3005, Block Group 3, Census Tract 20.09, Smith County, Texas",39,39,30,7,0,0,0,0,2,0,0,0,0,0,0,0,0
484230020093006,4.84E+14,"Block 3006, Block Group 3, Census Tract 20.09, Smith County, Texas",36,32,32,0,0,0,0,0,0,4,2,0,0,0,0,0,2
484230020093007,4.84E+14,"Block 3007, Block Group 3, Census Tract 20.09, Smith County, Texas",49,48,44,4,0,0,0,0,0,1,1,0,0,0,0,0,0
484230020093008,4.84E+14,"Block 3008, Block Group 3, Census Tract 20.09, Smith County, Texas",25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020093009,4.84E+14,"Block 3009, Block Group 3, Census Tract 20.09, Smith County, Texas",19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020093010,4.84E+14,"Block 3010, Block Group 3, Census Tract 20.09, Smith County, Texas",26,24,24,0,0,0,0,0,0,2,2,0,0,0,0,0,0
484230020093011,4.84E+14,"Block 3011, Block Group 3, Census Tract 20.09, Smith County, Texas",33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020093012,4.84E+14,"Block 3012, Block Group 3, Census Tract 20.09, Smith County, Texas",78,70,70,0,0,0,0,0,0,8,8,0,0,0,0,0,0
484230020093013,4.84E+14,"Block 3013, Block Group 3, Census Tract 20.09, Smith County, Texas",57,50,48,2,0,0,0,0,0,7,7,0,0,0,0,0,0
484230020093014,4.84E+14,"Block 3014, Block Group 3, Census Tract 20.09, Smith County, Texas",111,108,92,12,0,4,0,0,0,3,3,0,0,0,0,0,0
484230020093015,4.84E+14,"Block 3015, Block Group 3, Census Tract 20.09, Smith County, Texas",51,51,48,0,0,1,0,0,2,0,0,0,0,0,0,0,0
484230020093016,4.84E+14,"Block 3016, Block Group 3, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020093017,4.84E+14,"Block 3017, Block Group 3, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020093018,4.84E+14,"Block 3018, Block Group 3, Census Tract 20.09, Smith County, Texas",282,266,246,14,0,1,0,0,5,16,11,0,0,0,0,1,4
484230020093019,4.84E+14,"Block 3019, Block Group 3, Census Tract 20.09, Smith County, Texas",113,112,105,0,1,6,0,0,0,1,1,0,0,0,0,0,0
484230020093020,4.84E+14,"Block 3020, Block Group 3, Census Tract 20.09, Smith County, Texas",134,99,91,8,0,0,0,0,0,35,8,0,0,0,0,27,0
484230020093021,4.84E+14,"Block 3021, Block Group 3, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020093022,4.84E+14,"Block 3022, Block Group 3, Census Tract 20.09, Smith County, Texas",31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020093023,4.84E+14,"Block 3023, Block Group 3, Census Tract 20.09, Smith County, Texas",91,62,56,6,0,0,0,0,0,29,7,0,0,0,0,22,0
484230020093024,4.84E+14,"Block 3024, Block Group 3, Census Tract 20.09, Smith County, Texas",89,80,79,1,0,0,0,0,0,9,5,4,0,0,0,0,0
484230020093025,4.84E+14,"Block 3025, Block Group 3, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020093026,4.84E+14,"Block 3026, Block Group 3, Census Tract 20.09, Smith County, Texas",105,101,92,0,0,8,0,0,1,4,1,0,0,0,0,0,3
484230020093027,4.84E+14,"Block 3027, Block Group 3, Census Tract 20.09, Smith County, Texas",175,173,165,0,0,8,0,0,0,2,2,0,0,0,0,0,0
484230020093028,4.84E+14,"Block 3028, Block Group 3, Census Tract 20.09, Smith County, Texas",27,27,21,2,0,0,0,0,4,0,0,0,0,0,0,0,0
484230020093029,4.84E+14,"Block 3029, Block Group 3, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020093030,4.84E+14,"Block 3030, Block Group 3, Census Tract 20.09, Smith County, Texas",193,188,171,6,0,9,0,0,2,5,4,0,0,0,0,0,1
484230020093031,4.84E+14,"Block 3031, Block Group 3, Census Tract 20.09, Smith County, Texas",89,86,80,4,0,0,2,0,0,3,3,0,0,0,0,0,0
484230020093032,4.84E+14,"Block 3032, Block Group 3, Census Tract 20.09, Smith County, Texas",94,86,81,4,0,1,0,0,0,8,7,0,0,0,0,1,0
484230020093033,4.84E+14,"Block 3033, Block Group 3, Census Tract 20.09, Smith County, Texas",237,227,202,1,0,14,0,0,10,10,8,0,0,0,0,2,0
484230020093034,4.84E+14,"Block 3034, Block Group 3, Census Tract 20.09, Smith County, Texas",33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020093035,4.84E+14,"Block 3035, Block Group 3, Census Tract 20.09, Smith County, Texas",42,37,34,3,0,0,0,0,0,5,2,0,0,0,0,3,0
484230020093036,4.84E+14,"Block 3036, Block Group 3, Census Tract 20.09, Smith County, Texas",23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020093037,4.84E+14,"Block 3037, Block Group 3, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020093038,4.84E+14,"Block 3038, Block Group 3, Census Tract 20.09, Smith County, Texas",64,61,61,0,0,0,0,0,0,3,3,0,0,0,0,0,0
484230020093039,4.84E+14,"Block 3039, Block Group 3, Census Tract 20.09, Smith County, Texas",101,85,80,5,0,0,0,0,0,16,13,0,0,0,0,3,0
484230020093040,4.84E+14,"Block 3040, Block Group 3, Census Tract 20.09, Smith County, Texas",30,28,28,0,0,0,0,0,0,2,2,0,0,0,0,0,0
484230020093041,4.84E+14,"Block 3041, Block Group 3, Census Tract 20.09, Smith County, Texas",190,181,173,4,0,0,4,0,0,9,3,0,0,0,1,1,4
484230020093042,4.84E+14,"Block 3042, Block Group 3, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020093043,4.84E+14,"Block 3043, Block Group 3, Census Tract 20.09, Smith County, Texas",252,241,231,3,1,0,0,0,6,11,3,2,5,0,0,0,1
484230020093044,4.84E+14,"Block 3044, Block Group 3, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020093045,4.84E+14,"Block 3045, Block Group 3, Census Tract 20.09, Smith County, Texas",135,124,123,1,0,0,0,0,0,11,9,0,0,0,0,0,2
484230020093046,4.84E+14,"Block 3046, Block Group 3, Census Tract 20.09, Smith County, Texas",58,55,48,7,0,0,0,0,0,3,3,0,0,0,0,0,0
484230020093047,4.84E+14,"Block 3047, Block Group 3, Census Tract 20.09, Smith County, Texas",32,32,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0
484230020093048,4.84E+14,"Block 3048, Block Group 3, Census Tract 20.09, Smith County, Texas",14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020093049,4.84E+14,"Block 3049, Block Group 3, Census Tract 20.09, Smith County, Texas",14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020093050,4.84E+14,"Block 3050, Block Group 3, Census Tract 20.09, Smith County, Texas",5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020093051,4.84E+14,"Block 3051, Block Group 3, Census Tract 20.09, Smith County, Texas",67,60,59,1,0,0,0,0,0,7,1,0,0,0,0,3,3
484230020093052,4.84E+14,"Block 3052, Block Group 3, Census Tract 20.09, Smith County, Texas",42,32,31,0,1,0,0,0,0,10,10,0,0,0,0,0,0
484230020093053,4.84E+14,"Block 3053, Block Group 3, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020093054,4.84E+14,"Block 3054, Block Group 3, Census Tract 20.09, Smith County, Texas",15,15,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0
484230020093055,4.84E+14,"Block 3055, Block Group 3, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020093056,4.84E+14,"Block 3056, Block Group 3, Census Tract 20.09, Smith County, Texas",28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230020093057,4.84E+14,"Block 3057, Block Group 3, Census Tract 20.09, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011000,4.84E+14,"Block 1000, Block Group 1, Census Tract 21.01, Smith County, Texas",27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011001,4.84E+14,"Block 1001, Block Group 1, Census Tract 21.01, Smith County, Texas",13,13,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011002,4.84E+14,"Block 1002, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011003,4.84E+14,"Block 1003, Block Group 1, Census Tract 21.01, Smith County, Texas",8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011004,4.84E+14,"Block 1004, Block Group 1, Census Tract 21.01, Smith County, Texas",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011005,4.84E+14,"Block 1005, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011006,4.84E+14,"Block 1006, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011007,4.84E+14,"Block 1007, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011008,4.84E+14,"Block 1008, Block Group 1, Census Tract 21.01, Smith County, Texas",77,75,69,5,0,0,0,0,1,2,0,0,0,0,0,1,1
484230021011009,4.84E+14,"Block 1009, Block Group 1, Census Tract 21.01, Smith County, Texas",5,5,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0
484230021011010,4.84E+14,"Block 1010, Block Group 1, Census Tract 21.01, Smith County, Texas",6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011011,4.84E+14,"Block 1011, Block Group 1, Census Tract 21.01, Smith County, Texas",162,143,66,76,0,0,0,0,1,19,5,2,0,0,0,12,0
484230021011012,4.84E+14,"Block 1012, Block Group 1, Census Tract 21.01, Smith County, Texas",36,36,31,2,0,0,0,0,3,0,0,0,0,0,0,0,0
484230021011013,4.84E+14,"Block 1013, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011014,4.84E+14,"Block 1014, Block Group 1, Census Tract 21.01, Smith County, Texas",25,25,6,12,0,0,0,0,7,0,0,0,0,0,0,0,0
484230021011015,4.84E+14,"Block 1015, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011016,4.84E+14,"Block 1016, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011017,4.84E+14,"Block 1017, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011018,4.84E+14,"Block 1018, Block Group 1, Census Tract 21.01, Smith County, Texas",29,29,1,27,0,0,0,0,1,0,0,0,0,0,0,0,0
484230021011019,4.84E+14,"Block 1019, Block Group 1, Census Tract 21.01, Smith County, Texas",64,63,33,30,0,0,0,0,0,1,1,0,0,0,0,0,0
484230021011020,4.84E+14,"Block 1020, Block Group 1, Census Tract 21.01, Smith County, Texas",6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011021,4.84E+14,"Block 1021, Block Group 1, Census Tract 21.01, Smith County, Texas",41,41,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0
484230021011022,4.84E+14,"Block 1022, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011023,4.84E+14,"Block 1023, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011024,4.84E+14,"Block 1024, Block Group 1, Census Tract 21.01, Smith County, Texas",2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
484230021011025,4.84E+14,"Block 1025, Block Group 1, Census Tract 21.01, Smith County, Texas",30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011026,4.84E+14,"Block 1026, Block Group 1, Census Tract 21.01, Smith County, Texas",17,17,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011027,4.84E+14,"Block 1027, Block Group 1, Census Tract 21.01, Smith County, Texas",4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011028,4.84E+14,"Block 1028, Block Group 1, Census Tract 21.01, Smith County, Texas",13,13,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011029,4.84E+14,"Block 1029, Block Group 1, Census Tract 21.01, Smith County, Texas",5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011030,4.84E+14,"Block 1030, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011031,4.84E+14,"Block 1031, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011032,4.84E+14,"Block 1032, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011033,4.84E+14,"Block 1033, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011034,4.84E+14,"Block 1034, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011035,4.84E+14,"Block 1035, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011036,4.84E+14,"Block 1036, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011037,4.84E+14,"Block 1037, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011038,4.84E+14,"Block 1038, Block Group 1, Census Tract 21.01, Smith County, Texas",11,11,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0
484230021011039,4.84E+14,"Block 1039, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011040,4.84E+14,"Block 1040, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011041,4.84E+14,"Block 1041, Block Group 1, Census Tract 21.01, Smith County, Texas",72,71,71,0,0,0,0,0,0,1,1,0,0,0,0,0,0
484230021011042,4.84E+14,"Block 1042, Block Group 1, Census Tract 21.01, Smith County, Texas",69,66,61,0,0,3,0,0,2,3,3,0,0,0,0,0,0
484230021011043,4.84E+14,"Block 1043, Block Group 1, Census Tract 21.01, Smith County, Texas",12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011044,4.84E+14,"Block 1044, Block Group 1, Census Tract 21.01, Smith County, Texas",13,13,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0
484230021011045,4.84E+14,"Block 1045, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011046,4.84E+14,"Block 1046, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011047,4.84E+14,"Block 1047, Block Group 1, Census Tract 21.01, Smith County, Texas",12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011048,4.84E+14,"Block 1048, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011049,4.84E+14,"Block 1049, Block Group 1, Census Tract 21.01, Smith County, Texas",36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011050,4.84E+14,"Block 1050, Block Group 1, Census Tract 21.01, Smith County, Texas",2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
484230021011051,4.84E+14,"Block 1051, Block Group 1, Census Tract 21.01, Smith County, Texas",108,104,98,0,0,1,0,0,5,4,3,0,0,0,0,0,1
484230021011052,4.84E+14,"Block 1052, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011053,4.84E+14,"Block 1053, Block Group 1, Census Tract 21.01, Smith County, Texas",148,148,132,13,2,0,0,0,1,0,0,0,0,0,0,0,0
484230021011054,4.84E+14,"Block 1054, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011055,4.84E+14,"Block 1055, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011056,4.84E+14,"Block 1056, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011057,4.84E+14,"Block 1057, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011058,4.84E+14,"Block 1058, Block Group 1, Census Tract 21.01, Smith County, Texas",19,19,15,1,0,0,0,0,3,0,0,0,0,0,0,0,0
484230021011059,4.84E+14,"Block 1059, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011060,4.84E+14,"Block 1060, Block Group 1, Census Tract 21.01, Smith County, Texas",74,69,68,0,1,0,0,0,0,5,5,0,0,0,0,0,0
484230021011061,4.84E+14,"Block 1061, Block Group 1, Census Tract 21.01, Smith County, Texas",22,22,15,0,0,0,0,0,7,0,0,0,0,0,0,0,0
484230021011062,4.84E+14,"Block 1062, Block Group 1, Census Tract 21.01, Smith County, Texas",11,11,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0
484230021011063,4.84E+14,"Block 1063, Block Group 1, Census Tract 21.01, Smith County, Texas",11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011064,4.84E+14,"Block 1064, Block Group 1, Census Tract 21.01, Smith County, Texas",38,37,35,0,2,0,0,0,0,1,1,0,0,0,0,0,0
484230021011065,4.84E+14,"Block 1065, Block Group 1, Census Tract 21.01, Smith County, Texas",16,16,13,1,0,0,0,0,2,0,0,0,0,0,0,0,0
484230021011066,4.84E+14,"Block 1066, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011067,4.84E+14,"Block 1067, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011068,4.84E+14,"Block 1068, Block Group 1, Census Tract 21.01, Smith County, Texas",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011069,4.84E+14,"Block 1069, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021011070,4.84E+14,"Block 1070, Block Group 1, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021012000,4.84E+14,"Block 2000, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021012001,4.84E+14,"Block 2001, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484230021012002,4.84E+14,"Block 2002, Block Group 2, Census Tract 21.01, Smith County, Texas",30,30,18,7,5,0,0,0,0,0,0,0,0,0,0,0,0
