GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049
1000000US484230020063006,484230020063006,"Block 3006, Block Group 3, Census Tract 20.06, Smith County, Texas",20,11,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,2,0,0,9,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3,1,0,1,0
1000000US484230020063007,484230020063007,"Block 3007, Block Group 3, Census Tract 20.06, Smith County, Texas",115,54,2,6,5,3,2,0,0,0,1,5,1,4,4,4,2,1,0,1,3,6,0,4,0,61,2,3,6,1,0,1,0,3,3,4,3,2,6,5,2,1,4,2,3,1,5,4,0
1000000US484230020063008,484230020063008,"Block 3008, Block Group 3, Census Tract 20.06, Smith County, Texas",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000000US484230020063009,484230020063009,"Block 3009, Block Group 3, Census Tract 20.06, Smith County, Texas",21,10,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,1,0,1,1,1,0,11,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,2,2,1,0
1000000US484230020063010,484230020063010,"Block 3010, Block Group 3, Census Tract 20.06, Smith County, Texas",56,27,0,3,1,0,1,0,0,4,0,1,1,3,1,1,1,2,1,1,2,3,0,0,1,29,1,1,2,1,0,0,1,1,2,1,2,1,1,2,3,1,1,1,2,1,0,3,1
1000000US484230020063011,484230020063011,"Block 3011, Block Group 3, Census Tract 20.06, Smith County, Texas",22,10,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,12,0,3,2,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0
1000000US484230020063012,484230020063012,"Block 3012, Block Group 3, Census Tract 20.06, Smith County, Texas",92,37,2,2,2,2,0,2,0,1,0,3,1,5,3,1,3,2,1,0,0,2,2,1,2,55,6,3,8,2,2,1,0,1,2,5,2,4,0,1,5,1,2,2,1,2,2,2,1
1000000US484230020063013,484230020063013,"Block 3013, Block Group 3, Census Tract 20.06, Smith County, Texas",77,41,3,4,0,2,3,1,0,2,3,2,2,0,1,2,3,2,1,0,0,3,3,2,2,36,1,4,3,0,0,0,1,1,0,2,1,1,2,4,5,0,0,0,0,3,2,5,1
1000000US484230020063014,484230020063014,"Block 3014, Block Group 3, Census Tract 20.06, Smith County, Texas",25,13,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,2,0,2,12,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,1,0,1,1,3,1
1000000US484230020063015,484230020063015,"Block 3015, Block Group 3, Census Tract 20.06, Smith County, Texas",80,39,0,0,4,3,1,1,0,0,0,0,0,1,3,4,3,3,1,2,2,5,2,2,2,41,0,0,1,1,1,1,0,0,0,0,0,3,4,4,4,4,1,1,1,7,3,0,5
1000000US484230020063016,484230020063016,"Block 3016, Block Group 3, Census Tract 20.06, Smith County, Texas",43,18,0,0,2,2,0,0,0,0,1,1,0,1,2,1,2,0,1,0,2,0,1,0,2,25,2,1,1,1,1,0,0,2,3,0,0,3,0,0,3,0,2,2,0,0,0,3,1
1000000US484230020063017,484230020063017,"Block 3017, Block Group 3, Census Tract 20.06, Smith County, Texas",36,16,0,3,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,2,3,1,0,1,20,1,1,3,0,0,0,0,0,0,1,1,2,1,2,2,1,0,1,2,1,0,1,0
1000000US484230020063018,484230020063018,"Block 3018, Block Group 3, Census Tract 20.06, Smith County, Texas",22,12,0,0,3,1,1,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,1,0,10,0,0,1,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,1,0,1
1000000US484230020063019,484230020063019,"Block 3019, Block Group 3, Census Tract 20.06, Smith County, Texas",33,19,2,1,3,2,1,1,0,0,1,0,1,1,0,1,3,0,1,1,0,0,0,0,0,14,0,2,4,1,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,0,0,1,0
1000000US484230020063020,484230020063020,"Block 3020, Block Group 3, Census Tract 20.06, Smith County, Texas",33,16,1,2,3,1,0,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,1,1,17,3,0,1,1,0,1,0,1,0,1,0,2,1,0,2,0,1,0,0,0,1,1,1
1000000US484230020063021,484230020063021,"Block 3021, Block Group 3, Census Tract 20.06, Smith County, Texas",33,16,0,1,0,0,0,0,0,0,2,0,3,0,0,1,1,1,1,0,1,2,0,3,0,17,2,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,2,1,2,0
1000000US484230020063022,484230020063022,"Block 3022, Block Group 3, Census Tract 20.06, Smith County, Texas",19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,0,1,1,2,0,0
1000000US484230020063023,484230020063023,"Block 3023, Block Group 3, Census Tract 20.06, Smith County, Texas",27,11,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,1,0,0,1,1,2,0,0,16,0,0,0,1,0,1,0,0,0,0,0,0,0,4,2,1,0,0,1,1,2,1,2
1000000US484230020063024,484230020063024,"Block 3024, Block Group 3, Census Tract 20.06, Smith County, Texas",48,25,0,0,0,0,0,1,0,0,4,3,0,1,3,0,4,1,2,0,2,4,0,0,0,23,2,2,0,0,0,0,1,0,3,0,0,1,0,1,4,1,0,2,2,4,0,0,0
1000000US484230020063025,484230020063025,"Block 3025, Block Group 3, Census Tract 20.06, Smith County, Texas",34,15,0,2,1,1,0,0,0,0,0,0,1,2,1,1,1,0,0,1,1,1,2,0,0,19,1,3,0,0,0,0,0,1,0,2,1,1,0,2,0,0,1,0,1,1,3,2,0
1000000US484230020063026,484230020063026,"Block 3026, Block Group 3, Census Tract 20.06, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230020071000,484230020071000,"Block 1000, Block Group 1, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230020071001,484230020071001,"Block 1001, Block Group 1, Census Tract 20.07, Smith County, Texas",12,7,1,0,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1000000US484230020071002,484230020071002,"Block 1002, Block Group 1, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230020071003,484230020071003,"Block 1003, Block Group 1, Census Tract 20.07, Smith County, Texas",107,49,4,2,4,1,1,0,1,0,7,6,2,3,6,3,1,1,2,0,1,1,1,1,1,58,5,4,7,2,0,0,3,3,4,5,6,0,2,3,5,1,1,0,2,3,0,2,0
1000000US484230020071004,484230020071004,"Block 1004, Block Group 1, Census Tract 20.07, Smith County, Texas",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1000000US484230020071005,484230020071005,"Block 1005, Block Group 1, Census Tract 20.07, Smith County, Texas",49,21,5,0,1,0,2,0,0,0,1,1,2,1,0,2,1,1,1,3,0,0,0,0,0,28,4,2,0,1,0,0,0,1,3,3,1,0,1,2,6,1,0,0,1,1,1,0,0
1000000US484230020071006,484230020071006,"Block 1006, Block Group 1, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230020071007,484230020071007,"Block 1007, Block Group 1, Census Tract 20.07, Smith County, Texas",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1000000US484230020071008,484230020071008,"Block 1008, Block Group 1, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230020071009,484230020071009,"Block 1009, Block Group 1, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230020071010,484230020071010,"Block 1010, Block Group 1, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230020071011,484230020071011,"Block 1011, Block Group 1, Census Tract 20.07, Smith County, Texas",93,42,2,4,2,3,2,3,1,3,3,3,3,1,2,2,1,1,2,0,0,2,1,1,0,51,3,4,4,2,9,0,2,2,1,1,5,2,2,3,3,1,2,1,0,2,0,1,1
1000000US484230020071012,484230020071012,"Block 1012, Block Group 1, Census Tract 20.07, Smith County, Texas",16,5,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,11,0,2,0,0,1,0,0,0,1,1,1,0,0,1,2,0,0,1,0,1,0,0,0
1000000US484230020071013,484230020071013,"Block 1013, Block Group 1, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230020071014,484230020071014,"Block 1014, Block Group 1, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230020071015,484230020071015,"Block 1015, Block Group 1, Census Tract 20.07, Smith County, Texas",22,7,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,15,2,1,1,0,0,0,0,2,2,0,2,0,0,0,1,0,1,0,2,0,0,0,1
1000000US484230020071016,484230020071016,"Block 1016, Block Group 1, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230020071017,484230020071017,"Block 1017, Block Group 1, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230020071018,484230020071018,"Block 1018, Block Group 1, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230020071019,484230020071019,"Block 1019, Block Group 1, Census Tract 20.07, Smith County, Texas",55,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,2,1,3,5,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,0,4,6,4,4,7
1000000US484230020071020,484230020071020,"Block 1020, Block Group 1, Census Tract 20.07, Smith County, Texas",14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,0,1
1000000US484230020071021,484230020071021,"Block 1021, Block Group 1, Census Tract 20.07, Smith County, Texas",2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1000000US484230020071022,484230020071022,"Block 1022, Block Group 1, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230020071023,484230020071023,"Block 1023, Block Group 1, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230020071024,484230020071024,"Block 1024, Block Group 1, Census Tract 20.07, Smith County, Texas",16,8,1,1,0,2,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1
1000000US484230020071025,484230020071025,"Block 1025, Block Group 1, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230020071026,484230020071026,"Block 1026, Block Group 1, Census Tract 20.07, Smith County, Texas",198,101,18,8,8,4,0,0,2,2,18,11,9,8,2,1,3,2,2,0,1,2,0,0,0,97,5,9,9,2,1,1,0,2,12,13,8,8,5,6,5,3,2,1,1,1,1,1,1
1000000US484230020071027,484230020071027,"Block 1027, Block Group 1, Census Tract 20.07, Smith County, Texas",79,38,2,4,4,0,1,0,0,1,5,2,4,6,0,1,0,1,2,0,0,1,3,0,1,41,2,4,4,1,1,0,0,0,6,1,3,4,2,1,4,1,1,1,1,3,0,1,0
1000000US484230020071028,484230020071028,"Block 1028, Block Group 1, Census Tract 20.07, Smith County, Texas",40,24,2,4,3,1,1,0,0,2,1,3,1,2,1,0,2,0,1,0,0,0,0,0,0,16,0,2,0,2,1,0,0,0,2,2,0,4,0,1,1,0,0,0,1,0,0,0,0
1000000US484230020071029,484230020071029,"Block 1029, Block Group 1, Census Tract 20.07, Smith County, Texas",33,14,2,1,5,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,19,0,5,1,1,0,0,0,0,0,2,3,0,2,2,0,1,0,0,1,0,1,0,0
1000000US484230020071030,484230020071030,"Block 1030, Block Group 1, Census Tract 20.07, Smith County, Texas",95,54,4,5,3,2,5,3,1,7,3,3,4,7,2,1,2,0,1,0,0,1,0,0,0,41,4,2,6,1,1,0,0,2,5,5,3,5,2,2,2,0,1,0,0,0,0,0,0
1000000US484230020071031,484230020071031,"Block 1031, Block Group 1, Census Tract 20.07, Smith County, Texas",34,14,1,3,2,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,2,1,0,0,0,20,0,2,2,3,0,0,0,0,3,1,0,1,2,1,0,0,2,0,1,2,0,0,0
1000000US484230020071032,484230020071032,"Block 1032, Block Group 1, Census Tract 20.07, Smith County, Texas",15,6,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,1,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,1
1000000US484230020071033,484230020071033,"Block 1033, Block Group 1, Census Tract 20.07, Smith County, Texas",29,11,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,2,1,0,0,0,0,0,18,0,1,5,0,0,0,0,0,1,1,2,3,0,0,4,0,1,0,0,0,0,0,0
1000000US484230020071034,484230020071034,"Block 1034, Block Group 1, Census Tract 20.07, Smith County, Texas",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1000000US484230020071035,484230020071035,"Block 1035, Block Group 1, Census Tract 20.07, Smith County, Texas",27,17,1,3,0,1,1,0,1,0,1,1,1,0,1,3,1,0,0,0,0,1,1,0,0,10,0,0,1,0,0,0,0,0,1,1,0,1,0,2,1,1,0,0,0,1,0,1,0
1000000US484230020071036,484230020071036,"Block 1036, Block Group 1, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230020071037,484230020071037,"Block 1037, Block Group 1, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230020071038,484230020071038,"Block 1038, Block Group 1, Census Tract 20.07, Smith County, Texas",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1000000US484230020071039,484230020071039,"Block 1039, Block Group 1, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230020071040,484230020071040,"Block 1040, Block Group 1, Census Tract 20.07, Smith County, Texas",112,48,1,1,4,1,1,0,0,1,3,1,0,3,1,3,7,2,2,1,2,5,4,3,2,64,0,2,1,1,1,0,0,1,2,1,3,4,3,4,7,4,5,5,1,6,6,6,1
1000000US484230020071041,484230020071041,"Block 1041, Block Group 1, Census Tract 20.07, Smith County, Texas",48,20,1,1,1,0,0,0,0,0,0,2,1,2,1,1,0,1,2,1,1,1,4,0,0,28,6,1,0,1,0,0,0,3,1,2,1,2,1,0,1,0,2,0,1,2,2,1,1
1000000US484230020071042,484230020071042,"Block 1042, Block Group 1, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230020071043,484230020071043,"Block 1043, Block Group 1, Census Tract 20.07, Smith County, Texas",11,5,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
1000000US484230020071044,484230020071044,"Block 1044, Block Group 1, Census Tract 20.07, Smith County, Texas",4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1000000US484230020071045,484230020071045,"Block 1045, Block Group 1, Census Tract 20.07, Smith County, Texas",13,7,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,0
1000000US484230020071046,484230020071046,"Block 1046, Block Group 1, Census Tract 20.07, Smith County, Texas",22,13,2,2,1,1,0,0,0,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,9,1,0,2,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0
1000000US484230020071047,484230020071047,"Block 1047, Block Group 1, Census Tract 20.07, Smith County, Texas",16,10,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
1000000US484230020071048,484230020071048,"Block 1048, Block Group 1, Census Tract 20.07, Smith County, Texas",20,8,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,12,0,2,2,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0
1000000US484230020071049,484230020071049,"Block 1049, Block Group 1, Census Tract 20.07, Smith County, Texas",10,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
1000000US484230020071050,484230020071050,"Block 1050, Block Group 1, Census Tract 20.07, Smith County, Texas",33,15,2,0,2,0,1,0,0,0,0,1,2,3,0,0,1,0,0,1,1,1,0,0,0,18,1,1,2,3,0,0,0,0,1,2,4,0,0,0,1,0,0,0,1,2,0,0,0
1000000US484230020072000,484230020072000,"Block 2000, Block Group 2, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230020072001,484230020072001,"Block 2001, Block Group 2, Census Tract 20.07, Smith County, Texas",74,36,0,4,4,2,3,1,0,0,1,0,3,4,0,2,3,2,0,2,2,2,0,1,0,38,1,3,1,1,3,1,1,0,3,4,1,3,2,2,4,0,1,1,3,1,0,0,2
1000000US484230020072002,484230020072002,"Block 2002, Block Group 2, Census Tract 20.07, Smith County, Texas",35,15,0,3,1,1,0,0,0,0,3,0,0,3,1,1,0,0,0,0,1,1,0,0,0,20,2,4,0,0,0,0,0,0,5,0,1,3,0,1,1,0,2,0,0,0,1,0,0
1000000US484230020072003,484230020072003,"Block 2003, Block Group 2, Census Tract 20.07, Smith County, Texas",78,39,3,1,2,2,1,2,0,3,0,0,1,3,5,7,3,0,2,2,0,1,1,0,0,39,1,3,4,2,1,0,0,2,1,2,2,4,5,3,3,0,2,1,1,2,0,0,0
1000000US484230020072004,484230020072004,"Block 2004, Block Group 2, Census Tract 20.07, Smith County, Texas",42,18,0,0,0,0,1,0,1,0,0,1,1,2,2,2,0,1,0,0,1,3,2,0,1,24,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,1,1,1,4,6,2,4,0
1000000US484230020072005,484230020072005,"Block 2005, Block Group 2, Census Tract 20.07, Smith County, Texas",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1000000US484230020072006,484230020072006,"Block 2006, Block Group 2, Census Tract 20.07, Smith County, Texas",11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,2,1
1000000US484230020072007,484230020072007,"Block 2007, Block Group 2, Census Tract 20.07, Smith County, Texas",11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,1,1,0,0
1000000US484230020072008,484230020072008,"Block 2008, Block Group 2, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230020072009,484230020072009,"Block 2009, Block Group 2, Census Tract 20.07, Smith County, Texas",431,225,18,17,16,18,10,7,6,14,12,11,14,10,14,16,10,2,9,9,3,3,2,3,1,206,12,10,24,10,3,1,2,10,10,15,13,15,16,14,9,2,9,6,7,8,6,3,1
1000000US484230020072010,484230020072010,"Block 2010, Block Group 2, Census Tract 20.07, Smith County, Texas",12,7,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0
1000000US484230020072011,484230020072011,"Block 2011, Block Group 2, Census Tract 20.07, Smith County, Texas",28,12,0,1,3,1,0,0,0,1,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0,16,3,1,0,0,0,0,1,2,2,2,0,1,2,2,0,0,0,0,0,0,0,0,0
1000000US484230020072012,484230020072012,"Block 2012, Block Group 2, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230020072013,484230020072013,"Block 2013, Block Group 2, Census Tract 20.07, Smith County, Texas",83,37,5,3,5,3,3,1,1,1,2,1,4,1,3,2,1,0,1,0,0,0,0,0,0,46,1,2,9,3,1,0,0,6,3,4,0,4,5,0,2,0,1,0,1,2,1,1,0
1000000US484230020072014,484230020072014,"Block 2014, Block Group 2, Census Tract 20.07, Smith County, Texas",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230020072015,484230020072015,"Block 2015, Block Group 2, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230020072016,484230020072016,"Block 2016, Block Group 2, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230020072017,484230020072017,"Block 2017, Block Group 2, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230020072018,484230020072018,"Block 2018, Block Group 2, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230020072019,484230020072019,"Block 2019, Block Group 2, Census Tract 20.07, Smith County, Texas",3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1000000US484230020072020,484230020072020,"Block 2020, Block Group 2, Census Tract 20.07, Smith County, Texas",121,59,2,3,1,3,2,2,0,1,1,0,2,4,11,7,3,3,1,1,5,0,5,2,0,62,0,2,7,3,1,0,0,0,0,1,2,6,7,9,2,3,2,4,2,8,2,1,0
1000000US484230020072021,484230020072021,"Block 2021, Block Group 2, Census Tract 20.07, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
